chord,note_1,note_2,note_3,note_4,note_5,note_6,note_7,note_8,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8
B:dim,B,D,F,,,,,,493.8833012561241,587.3295358348153,698.456462866008,,,,,
"E:aug(b7,b9)",E,G#,B#,D,F,,,,329.62755691286986,415.3046975799451,523.2511306011974,587.3295358348153,698.456462866008,,,
G:min/4,G,Bb,C,D,,,,,391.99543598174927,466.1637615180899,523.2511306011974,587.3295358348153,,,,
Bb:maj6/5,Bb,D,F,G,,,,,466.1637615180899,587.3295358348153,698.456462866008,783.990871963499,,,,
C#:min6,C#,E,G#,A#,,,,,277.182630976872,329.62755691286986,415.3046975799451,466.1637615180899,,,,
B:maj6(9),B,D#,F#,G#,C#,,,,493.8833012561241,622.253967444162,739.988845423269,830.6093951598907,1108.7305239074892,,,
G:maj9(#11)/7,G,B,D,F#,A,C#,,,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,,
Gb:7/5,Gb,Bb,Db,Fb,,,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,,,,
C:maj9(#11)/3,C,E,G,B,D,F#,,,261.6255653005985,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,,
E:min9/b7,E,G,B,D,F#,,,,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,,,
G:maj(9)/3,G,B,D,A,,,,,391.99543598174927,493.8833012561241,587.3295358348153,880.0000000000003,,,,
D:maj/b6,D,F#,A,Bb,,,,,293.66476791740746,369.99442271163434,440.0,466.1637615180899,,,,
F#:maj7/3,F#,A#,C#,E#,,,,,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,,,,
"E:(3,b5,b7,b9)",E,G#,Bb,D,F,,,,329.62755691286986,415.3046975799451,466.1637615180899,587.3295358348153,698.456462866008,,,
"F#:(*3,5)",F#,C#,,,,,,,369.99442271163434,554.3652619537443,,,,,,
C:aug,C,E,G#,,,,,,261.6255653005985,329.62755691286986,415.3046975799451,,,,,
Gb:maj7/5,Gb,Bb,Db,F,,,,,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,,,,
Ab:min7/b7,Ab,Cb,Eb,Gb,,,,,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,,,,
F#:min6,F#,A,C#,D#,,,,,369.99442271163434,440.0,554.3652619537443,622.253967444162,,,,
"F:maj9(11,13)",F,A,C,E,G,Bb,D,,349.2282314330038,440.0,523.2511306011974,659.2551138257401,783.990871963499,932.3275230361803,1174.659071669631,
Bb:min/b7,Bb,Db,F,Ab,,,,,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,,,,
D:7/4,D,F#,G,A,C,,,,293.66476791740746,369.99442271163434,391.99543598174927,440.0,523.2511306011974,,,
Bb:min6/5,Bb,Db,F,G,,,,,466.1637615180899,554.3652619537443,698.456462866008,783.990871963499,,,,
Bb:min6/9,Bb,Db,F,G,C,,,,466.1637615180899,554.3652619537443,698.456462866008,783.990871963499,1046.5022612023952,,,
Bb:min6/4,Bb,Db,Eb,F,G,,,,466.1637615180899,554.3652619537443,622.253967444162,698.456462866008,783.990871963499,,,
Eb:min6/5,Eb,Gb,Bb,C,,,,,311.1269837220808,369.99442271163434,466.1637615180899,523.2511306011974,,,,
Bb:aug,Bb,D,F#,,,,,,466.1637615180899,587.3295358348153,739.988845423269,,,,,
Db:7/b7,Db,F,Ab,Cb,,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,,,,
Gb:maj/6,Gb,Bb,Db,Eb,,,,,369.99442271163434,466.1637615180899,554.3652619537443,622.253967444162,,,,
A:maj/6,A,C#,E,F#,,,,,440.0,554.3652619537443,659.2551138257401,739.988845423269,,,,
"A:(b3,#5)",A,C,E#,,,,,,440.0,523.2511306011974,698.456462866008,,,,,
A:min9/b7,A,C,E,G,B,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,987.7666025122488,,,
"Bb:9(11,13)/5",Bb,D,F,Ab,C,Eb,G,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,1046.5022612023952,1244.5079348883246,1567.9817439269987,
A:min(b6),A,C,E,F,,,,,440.0,523.2511306011974,659.2551138257401,698.456462866008,,,,
C:aug(7),C,E,G#,B,,,,,261.6255653005985,329.62755691286986,415.3046975799451,493.8833012561241,,,,
C:maj7/7,C,E,G,B,,,,,261.6255653005985,329.62755691286986,391.99543598174927,493.8833012561241,,,,
G#:9,G#,B#,D#,F#,A#,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,932.3275230361803,,,
F#:maj(9)/3,F#,A#,C#,G#,,,,,369.99442271163434,466.1637615180899,554.3652619537443,830.6093951598907,,,,
B:maj/b7,B,D#,F#,A,,,,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,,,,
"G#:aug(b7,#9)",G#,B#,D##,F#,A##,,,,415.3046975799451,523.2511306011974,659.2551138257401,739.988845423269,987.7666025122488,,,
"C#:7(b9,11,b13)",C#,E#,G#,B,D,F#,A,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,
"F#:9(11,13)",F#,A#,C#,E,G#,B,D#,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,830.6093951598907,987.7666025122488,1244.5079348883246,
"G#:aug(b7,#9)/b9",G#,B#,D##,F#,A,A##,,,415.3046975799451,523.2511306011974,659.2551138257401,739.988845423269,880.0000000000003,987.7666025122488,,
"G#:9(11,13)",G#,B#,D#,F#,A#,C#,E#,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,1396.912925732017,
"C#:9(11,b13)",C#,E#,G#,B,D#,F#,A,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,
Db:aug(b7),Db,F,A,Cb,,,,,277.182630976872,349.2282314330038,440.0,493.8833012561241,,,,
A:min6/5,A,C,E,F#,,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,,,,
"E:maj9(11,13)",E,G#,B,D#,F#,A,C#,,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,1108.7305239074892,
C:min6/5,C,Eb,G,A,,,,,261.6255653005985,311.1269837220808,391.99543598174927,440.0,,,,
B:min/b7,B,D,F#,A,,,,,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,,,,
E:min/4,E,G,A,B,,,,,329.62755691286986,391.99543598174927,440.0,493.8833012561241,,,,
B:min6,B,D,F#,G#,,,,,493.8833012561241,587.3295358348153,739.988845423269,830.6093951598907,,,,
A:maj7/7,A,C#,E,G#,,,,,440.0,554.3652619537443,659.2551138257401,830.6093951598907,,,,
F#:7(b9)/4,F#,A#,B,C#,E,G,,,369.99442271163434,466.1637615180899,493.8833012561241,554.3652619537443,659.2551138257401,783.990871963499,,
A:7(b9)/4,A,C#,D,E,G,Bb,,,440.0,554.3652619537443,587.3295358348153,659.2551138257401,783.990871963499,932.3275230361803,,
G#:aug(b7),G#,B#,D##,F#,,,,,415.3046975799451,523.2511306011974,659.2551138257401,739.988845423269,,,,
G:7(b9)/4,G,B,C,D,F,Ab,,,391.99543598174927,493.8833012561241,523.2511306011974,587.3295358348153,698.456462866008,830.6093951598907,,
Bb:7(b9)/4,Bb,D,Eb,F,Ab,Cb,,,466.1637615180899,587.3295358348153,622.253967444162,698.456462866008,830.6093951598907,987.7666025122488,,
Eb:7/6,Eb,G,Bb,C,Db,,,,311.1269837220808,391.99543598174927,466.1637615180899,523.2511306011974,554.3652619537443,,,
Eb:7/#5,Eb,G,Bb,B,Db,,,,311.1269837220808,391.99543598174927,466.1637615180899,493.8833012561241,554.3652619537443,,,
F:aug,F,A,C#,,,,,,349.2282314330038,440.0,554.3652619537443,,,,,
Cb:maj6(9)/5,Cb,Eb,Gb,Ab,Db,,,,246.94165062806198,311.1269837220808,369.99442271163434,415.3046975799451,554.3652619537443,,,
Cb:min6(9)/5,Cb,Ebb,Gb,Ab,Db,,,,246.94165062806198,293.66476791740746,369.99442271163434,415.3046975799451,554.3652619537443,,,
"Eb:9(11,b13)",Eb,G,Bb,Db,F,Ab,Cb,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,987.7666025122488,
E:min/b7,E,G,B,D,,,,,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,,,,
"Db:(3,b5,b7,b9,b13)",Db,F,Abb,Cb,Ebb,Bbb,,,277.182630976872,349.2282314330038,391.99543598174927,493.8833012561241,587.3295358348153,880.0000000000003,,
"A:maj7(b9,#9)",A,C#,E,G#,Bb,B#,,,440.0,554.3652619537443,659.2551138257401,830.6093951598907,932.3275230361803,1046.5022612023952,,
"E:sus4(b7,b9)",E,A,B,D,F,,,,329.62755691286986,440.0,493.8833012561241,587.3295358348153,698.456462866008,,,
"F#:(3,b5,b7,b9,b13)",F#,A#,C,E,G,D,,,369.99442271163434,466.1637615180899,523.2511306011974,659.2551138257401,783.990871963499,1174.659071669631,,
"G#:(3,b5,b7,b9,b13)",G#,B#,D,F#,A,E,,,415.3046975799451,523.2511306011974,587.3295358348153,739.988845423269,880.0000000000003,1318.5102276514808,,
"C#:(3,b5,b7,b9,b13)",C#,E#,G,B,D,A,,,277.182630976872,349.2282314330038,391.99543598174927,493.8833012561241,587.3295358348153,880.0000000000003,,
F#:7(4),F#,A#,B,C#,E,,,,369.99442271163434,466.1637615180899,493.8833012561241,554.3652619537443,659.2551138257401,,,
"D:7(b9,11,13)",D,F#,A,C,Eb,G,B,,293.66476791740746,369.99442271163434,440.0,523.2511306011974,622.253967444162,783.990871963499,987.7666025122488,
C#:7/5,C#,E#,G#,B,,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,,,,
A:maj7/9,A,C#,E,G#,B,,,,440.0,554.3652619537443,659.2551138257401,830.6093951598907,987.7666025122488,,,
Eb:min7/b7,Eb,Gb,Bb,Db,,,,,311.1269837220808,369.99442271163434,466.1637615180899,554.3652619537443,,,,
G:maj7/9,G,B,D,F#,A,,,,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,,,
C#:min7/b3,C#,E,G#,B,,,,,277.182630976872,329.62755691286986,415.3046975799451,493.8833012561241,,,,
C:7/9,C,E,G,Bb,D,,,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,587.3295358348153,,,
Db:dim,Db,Fb,Abb,,,,,,277.182630976872,329.62755691286986,391.99543598174927,,,,,
"G:7(b9,#11)",G,B,D,F,Ab,C#,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,830.6093951598907,1108.7305239074892,,
G:sus4/4,G,C,D,,,,,,391.99543598174927,523.2511306011974,587.3295358348153,,,,,
G:sus4/3,G,B,C,D,,,,,391.99543598174927,493.8833012561241,523.2511306011974,587.3295358348153,,,,
C:min/b6,C,Eb,G,Ab,,,,,261.6255653005985,311.1269837220808,391.99543598174927,415.3046975799451,,,,
C:min/7,C,Eb,G,B,,,,,261.6255653005985,311.1269837220808,391.99543598174927,493.8833012561241,,,,
G:maj/b9,G,B,D,Ab,,,,,391.99543598174927,493.8833012561241,587.3295358348153,830.6093951598907,,,,
G:sus4/b9,G,C,D,Ab,,,,,391.99543598174927,523.2511306011974,587.3295358348153,830.6093951598907,,,,
"C:(2,*3,5)",C,D,G,,,,,,261.6255653005985,293.66476791740746,391.99543598174927,,,,,
C:min6/9,C,Eb,G,A,D,,,,261.6255653005985,311.1269837220808,391.99543598174927,440.0,587.3295358348153,,,
E:maj6(9),E,G#,B,C#,F#,,,,329.62755691286986,415.3046975799451,493.8833012561241,554.3652619537443,739.988845423269,,,
B:maj7/9,B,D#,F#,A#,C#,,,,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,,,
F#:maj9,F#,A#,C#,E#,G#,,,,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,,,
Gb:aug(7),Gb,Bb,D,F,,,,,369.99442271163434,466.1637615180899,587.3295358348153,698.456462866008,,,,
A:minmaj7/7,A,C,E,G#,,,,,440.0,523.2511306011974,659.2551138257401,830.6093951598907,,,,
Gb:min9(11),Gb,Bbb,Db,Fb,Ab,Cb,,,369.99442271163434,440.0,554.3652619537443,659.2551138257401,830.6093951598907,987.7666025122488,,
A:maj(9)/5,A,C#,E,B,,,,,440.0,554.3652619537443,659.2551138257401,987.7666025122488,,,,
E:9(#11),E,G#,B,D,F#,A#,,,329.62755691286986,415.3046975799451,493.8833012561241,587.3295358348153,739.988845423269,932.3275230361803,,
Bb:maj/#4,Bb,D,E,F,,,,,466.1637615180899,587.3295358348153,659.2551138257401,698.456462866008,,,,
"C:(3,b5,b7,b9)",C,E,Gb,Bb,Db,,,,261.6255653005985,329.62755691286986,369.99442271163434,466.1637615180899,554.3652619537443,,,
G#:7/5,G#,B#,D#,F#,,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,,,,
D:dim,D,F,Ab,,,,,,293.66476791740746,349.2282314330038,415.3046975799451,,,,,
"B:(3,b5,b7)",B,D#,F,A,,,,,493.8833012561241,622.253967444162,698.456462866008,880.0000000000003,,,,
G:min/b6,G,Bb,D,Eb,,,,,391.99543598174927,466.1637615180899,587.3295358348153,622.253967444162,,,,
Ab:min/5,Ab,Cb,Eb,,,,,,415.3046975799451,493.8833012561241,622.253967444162,,,,,
D#:maj7,D#,F##,A#,C##,,,,,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,,,,
"Bb:(3,b5,b7,b9)",Bb,D,Fb,Ab,Cb,,,,466.1637615180899,587.3295358348153,659.2551138257401,830.6093951598907,987.7666025122488,,,
"Bb:sus4(b7,b9)",Bb,Eb,F,Ab,Cb,,,,466.1637615180899,622.253967444162,698.456462866008,830.6093951598907,987.7666025122488,,,
D:min/b1,Db,D,F,A,,,,,277.182630976872,293.66476791740746,349.2282314330038,440.0,,,,
D:min/6,D,F,A,B,,,,,293.66476791740746,349.2282314330038,440.0,493.8833012561241,,,,
E:min7/b1,Eb,E,G,B,D,,,,311.1269837220808,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,,,
E:min7/bb7,E,G,B,Db,D,,,,329.62755691286986,391.99543598174927,493.8833012561241,554.3652619537443,587.3295358348153,,,
B:maj/b6,B,D#,F#,G,,,,,493.8833012561241,622.253967444162,739.988845423269,783.990871963499,,,,
"D#:(3,b5,b7,b9)",D#,F##,A,C#,E,,,,311.1269837220808,391.99543598174927,440.0,554.3652619537443,659.2551138257401,,,
F#:min/b3,F#,A,C#,,,,,,369.99442271163434,440.0,554.3652619537443,,,,,
D:min6/b3,D,F,A,B,,,,,293.66476791740746,349.2282314330038,440.0,493.8833012561241,,,,
G:maj7/3,G,B,D,F#,,,,,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,,,,
E:maj7/7,E,G#,B,D#,,,,,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,,,,
Db:7/3,Db,F,Ab,Cb,,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,,,,
A:aug(b7)/3,A,C#,E#,G,,,,,440.0,554.3652619537443,698.456462866008,783.990871963499,,,,
F:maj(9)/3,F,A,C,G,,,,,349.2282314330038,440.0,523.2511306011974,783.990871963499,,,,
"G:9(#11,13)",G,B,D,F,A,C#,E,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,1108.7305239074892,1318.5102276514808,
C:maj(9)/3,C,E,G,D,,,,,261.6255653005985,329.62755691286986,391.99543598174927,587.3295358348153,,,,
Bb:maj/b6,Bb,D,F,Gb,,,,,466.1637615180899,587.3295358348153,698.456462866008,739.988845423269,,,,
F:min9/b7,F,Ab,C,Eb,G,,,,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,,,
D:min9/b7,D,F,A,C,E,,,,293.66476791740746,349.2282314330038,440.0,523.2511306011974,659.2551138257401,,,
F:min9(11)/b3,F,Ab,C,Eb,G,Bb,,,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,932.3275230361803,,
Bb:aug(7)/7,Bb,D,F#,A,,,,,466.1637615180899,587.3295358348153,739.988845423269,880.0000000000003,,,,
B:maj/bb6,B,D#,F#,Gb,,,,,493.8833012561241,622.253967444162,739.988845423269,739.988845423269,,,,
F:maj/4,F,A,Bb,C,,,,,349.2282314330038,440.0,466.1637615180899,523.2511306011974,,,,
F#:aug(7),F#,A#,C##,E#,,,,,369.99442271163434,466.1637615180899,587.3295358348153,698.456462866008,,,,
C#:maj/b9,C#,E#,G#,D,,,,,277.182630976872,349.2282314330038,415.3046975799451,587.3295358348153,,,,
Ab:maj9(#11)/7,Ab,C,Eb,G,Bb,D,,,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,932.3275230361803,1174.659071669631,,
Ab:aug(7),Ab,C,E,G,,,,,415.3046975799451,523.2511306011974,659.2551138257401,783.990871963499,,,,
Gb:minmaj7,Gb,Bbb,Db,F,,,,,369.99442271163434,440.0,554.3652619537443,698.456462866008,,,,
G:7/9,G,B,D,F,A,,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,,,
G#:hdim7,G#,B,D,F#,,,,,415.3046975799451,493.8833012561241,587.3295358348153,739.988845423269,,,,
E:min/6,E,G,B,C#,,,,,329.62755691286986,391.99543598174927,493.8833012561241,554.3652619537443,,,,
G:maj9/7,G,B,D,F#,A,,,,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,,,
B:min/4,B,D,E,F#,,,,,493.8833012561241,587.3295358348153,659.2551138257401,739.988845423269,,,,
"G:(3,b5,b7,#9)",G,B,Db,F,A#,,,,391.99543598174927,493.8833012561241,554.3652619537443,698.456462866008,932.3275230361803,,,
G:9(11),G,B,D,F,A,C,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,,
C:9(11),C,E,G,Bb,D,F,,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,,
C:min9/b3,C,Eb,G,Bb,D,,,,261.6255653005985,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,,,
Bb:maj(9)/5,Bb,D,F,C,,,,,466.1637615180899,587.3295358348153,698.456462866008,1046.5022612023952,,,,
Ab:minmaj7/7,Ab,Cb,Eb,G,,,,,415.3046975799451,493.8833012561241,622.253967444162,783.990871963499,,,,
C#:min/b3,C#,E,G#,,,,,,277.182630976872,329.62755691286986,415.3046975799451,,,,,
B:7(4),B,D#,E,F#,A,,,,493.8833012561241,622.253967444162,659.2551138257401,739.988845423269,880.0000000000003,,,
E:7/b5,E,G#,Bb,B,D,,,,329.62755691286986,415.3046975799451,466.1637615180899,493.8833012561241,587.3295358348153,,,
Eb:maj7/6,Eb,G,Bb,C,D,,,,311.1269837220808,391.99543598174927,466.1637615180899,523.2511306011974,587.3295358348153,,,
Eb:7(#9)/9,Eb,G,Bb,Db,F,F#,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,698.456462866008,739.988845423269,,
D:7(b9)/5,D,F#,A,C,Eb,,,,293.66476791740746,369.99442271163434,440.0,523.2511306011974,622.253967444162,,,
Gb:maj/#4,Gb,Bb,C,Db,,,,,369.99442271163434,466.1637615180899,523.2511306011974,554.3652619537443,,,,
Cb:maj9(#11),Cb,Eb,Gb,Bb,Db,F,,,246.94165062806198,311.1269837220808,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,,
G#:min7/b7,G#,B,D#,F#,,,,,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,,,,
Db:maj/5,Db,F,Ab,,,,,,277.182630976872,349.2282314330038,415.3046975799451,,,,,
Db:maj/6,Db,F,Ab,Bb,,,,,277.182630976872,349.2282314330038,415.3046975799451,466.1637615180899,,,,
Db:maj/#6,Db,F,Ab,B,,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,,,,
Db:min6(9),Db,Fb,Ab,Bb,Eb,,,,277.182630976872,329.62755691286986,415.3046975799451,466.1637615180899,622.253967444162,,,
D:aug(7),D,F#,A#,C#,,,,,293.66476791740746,369.99442271163434,466.1637615180899,554.3652619537443,,,,
Eb:aug(7),Eb,G,B,D,,,,,311.1269837220808,391.99543598174927,493.8833012561241,587.3295358348153,,,,
F:min6/b3,F,Ab,C,D,,,,,349.2282314330038,415.3046975799451,523.2511306011974,587.3295358348153,,,,
C:9/3,C,E,G,Bb,D,,,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,587.3295358348153,,,
G#:min/b7,G#,B,D#,F#,,,,,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,,,,
C#:min/9,C#,E,G#,D#,,,,,277.182630976872,329.62755691286986,415.3046975799451,622.253967444162,,,,
C#:min/5,C#,E,G#,,,,,,277.182630976872,329.62755691286986,415.3046975799451,,,,,
G#:7/b3,G#,B,B#,D#,F#,,,,415.3046975799451,493.8833012561241,523.2511306011974,622.253967444162,739.988845423269,,,
Eb:aug,Eb,G,B,,,,,,311.1269837220808,391.99543598174927,493.8833012561241,,,,,
Ab:aug,Ab,C,E,,,,,,415.3046975799451,523.2511306011974,659.2551138257401,,,,,
E:min/b3,E,G,B,,,,,,329.62755691286986,391.99543598174927,493.8833012561241,,,,,
C:min6/b7,C,Eb,G,A,Bb,,,,261.6255653005985,311.1269837220808,391.99543598174927,440.0,466.1637615180899,,,
C:7(b9)/b5,C,E,Gb,G,Bb,Db,,,261.6255653005985,329.62755691286986,369.99442271163434,391.99543598174927,466.1637615180899,554.3652619537443,,
C:aug/#5,C,E,G#,,,,,,261.6255653005985,329.62755691286986,415.3046975799451,,,,,
Bb:maj7/9,Bb,D,F,A,C,,,,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,,,
"E:(*3,5)/b9",E,B,F,,,,,,329.62755691286986,493.8833012561241,698.456462866008,,,,,
"D:(*3,5)/9",D,A,E,,,,,,293.66476791740746,440.0,659.2551138257401,,,,,
"A:(*3,5)/b9",A,E,Bb,,,,,,440.0,659.2551138257401,932.3275230361803,,,,,
"G:(*3,5)/9",G,D,A,,,,,,391.99543598174927,587.3295358348153,880.0000000000003,,,,,
"A:(*3,5)/5",A,E,,,,,,,440.0,659.2551138257401,,,,,,
"F:(*3,5)/7",F,C,E,,,,,,349.2282314330038,523.2511306011974,659.2551138257401,,,,,
B:min7/3,B,D,D#,F#,A,,,,493.8833012561241,587.3295358348153,622.253967444162,739.988845423269,880.0000000000003,,,
B:min7/5,B,D,F#,A,,,,,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,,,,
B:min6/5,B,D,F#,G#,,,,,493.8833012561241,587.3295358348153,739.988845423269,830.6093951598907,,,,
E:min7/9,E,G,B,D,F#,,,,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,,,
B:min/9,B,D,F#,C#,,,,,493.8833012561241,587.3295358348153,739.988845423269,1108.7305239074892,,,,
E:min/9,E,G,B,F#,,,,,329.62755691286986,391.99543598174927,493.8833012561241,739.988845423269,,,,
F:min6/6,F,Ab,C,D,,,,,349.2282314330038,415.3046975799451,523.2511306011974,587.3295358348153,,,,
G:7(b9)/5,G,B,D,F,Ab,,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,830.6093951598907,,,
A:min6/4,A,C,D,E,F#,,,,440.0,523.2511306011974,587.3295358348153,659.2551138257401,739.988845423269,,,
A:min/4,A,C,D,E,,,,,440.0,523.2511306011974,587.3295358348153,659.2551138257401,,,,
Bb:dim7/5,Bb,Db,Fb,F,Abb,,,,466.1637615180899,554.3652619537443,659.2551138257401,698.456462866008,783.990871963499,,,
C#:9(#11),C#,E#,G#,B,D#,F##,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,622.253967444162,783.990871963499,,
C#:aug(b7),C#,E#,G##,B,,,,,277.182630976872,349.2282314330038,440.0,493.8833012561241,,,,
"F:7(#9,#11)",F,A,C,Eb,G#,B,,,349.2282314330038,440.0,523.2511306011974,622.253967444162,830.6093951598907,987.7666025122488,,
"F:9(#11,13)",F,A,C,Eb,G,B,D,,349.2282314330038,440.0,523.2511306011974,622.253967444162,783.990871963499,987.7666025122488,1174.659071669631,
Db:7/#4,Db,F,G,Ab,Cb,,,,277.182630976872,349.2282314330038,391.99543598174927,415.3046975799451,493.8833012561241,,,
Eb:maj(9)/7,Eb,G,Bb,D,F,,,,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,,,
D:7/#1,D,D#,F#,A,C,,,,293.66476791740746,311.1269837220808,369.99442271163434,440.0,523.2511306011974,,,
G:sus4/b7,G,C,D,F,,,,,391.99543598174927,523.2511306011974,587.3295358348153,698.456462866008,,,,
Eb:7(b9)/3,Eb,G,Bb,Db,Fb,,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,659.2551138257401,,,
A:min7/b3,A,C,E,G,,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,,,,
