id,biab_id,score_title,score_authors,file_path,jams_path
biab-internet-corpus_970.jams,"Flash Dance, Love Theme From_id_04187_wdick.MGU","Flash Dance, Love Theme From ",,"../../partitions/biab-internet-corpus/raw/Flash Dance, Love Theme From_id_04187_wdick.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_970.jams
biab-internet-corpus_971.jams,Cavaquinho_id_03650_wdick.MGU,Cavaquinho,,../../partitions/biab-internet-corpus/raw/Cavaquinho_id_03650_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_971.jams
biab-internet-corpus_972.jams,Stripper_id_12367_community.Mgu,Stripper,,../../partitions/biab-internet-corpus/raw/Stripper_id_12367_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_972.jams
biab-internet-corpus_973.jams,Green Fields Of America_id_09630_allanah.MGU,Green Fields of America,,../../partitions/biab-internet-corpus/raw/Green Fields Of America_id_09630_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_973.jams
biab-internet-corpus_974.jams,"Had To Be You, It_id_04348_wdick.MGU","Had To Be You, It               ",,"../../partitions/biab-internet-corpus/raw/Had To Be You, It_id_04348_wdick.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_974.jams
biab-internet-corpus_975.jams,Alone Together_id_07094_allanah.MG1,ALONE TOGETHER,,../../partitions/biab-internet-corpus/raw/Alone Together_id_07094_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_975.jams
biab-internet-corpus_976.jams,Time After Time_id_02752_community.Mgu,Time After Time,,../../partitions/biab-internet-corpus/raw/Time After Time_id_02752_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_976.jams
biab-internet-corpus_977.jams,Lamp Light_id_01592_community.Mgu,Lamp Light    ,,../../partitions/biab-internet-corpus/raw/Lamp Light_id_01592_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_977.jams
biab-internet-corpus_978.jams,New Age Dawning_id_11747_allanah.MGU,New Age Dawning (newage_2.sty demo),,../../partitions/biab-internet-corpus/raw/New Age Dawning_id_11747_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_978.jams
biab-internet-corpus_979.jams,Symphony#5 In Bb (d485) 1st Mvt_id_13257_allanah.MGU,Symphony#5 in Bb (D485) 1st mvt- Schubert,,../../partitions/biab-internet-corpus/raw/Symphony#5 In Bb (d485) 1st Mvt_id_13257_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_979.jams
biab-internet-corpus_980.jams,My Wild Irish Rose_id_04971_wdick.MG8,My Wild Irish Rose,,../../partitions/biab-internet-corpus/raw/My Wild Irish Rose_id_04971_wdick.MG8,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_980.jams
biab-internet-corpus_981.jams,Margie_id_04863_wdick.MG1,Margie,,../../partitions/biab-internet-corpus/raw/Margie_id_04863_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_981.jams
biab-internet-corpus_982.jams,It Could Happen To You_id_04582_wdick.MGU,It Could Happen To You,,../../partitions/biab-internet-corpus/raw/It Could Happen To You_id_04582_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_982.jams
biab-internet-corpus_983.jams,It's A Raggy Waltz_id_01470_community.Mgu,It's A Raggy Waltz,,../../partitions/biab-internet-corpus/raw/It's A Raggy Waltz_id_01470_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_983.jams
biab-internet-corpus_984.jams,Baby Face_id_07466_allanah.MG1,BABY FACE                                         ,,../../partitions/biab-internet-corpus/raw/Baby Face_id_07466_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_984.jams
biab-internet-corpus_985.jams,April Showers_id_00183_community.Mgu,April Showers,,../../partitions/biab-internet-corpus/raw/April Showers_id_00183_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_985.jams
biab-internet-corpus_986.jams,Down_id_00750_community.Mgu,Down - Miles Davis,,../../partitions/biab-internet-corpus/raw/Down_id_00750_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_986.jams
biab-internet-corpus_987.jams,Right Or Wrong_id_02158_community.Mgu,Right Or Wrong,,../../partitions/biab-internet-corpus/raw/Right Or Wrong_id_02158_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_987.jams
biab-internet-corpus_988.jams,"Man I Love, The_id_13480_allanah.MGU",The Man I Love,,"../../partitions/biab-internet-corpus/raw/Man I Love, The_id_13480_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_988.jams
biab-internet-corpus_989.jams,Ottawa Sax Quartet_id_12051_allanah.MG1,OTTAWA SAX QUARTET [onit Pno]                     ,,../../partitions/biab-internet-corpus/raw/Ottawa Sax Quartet_id_12051_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_989.jams
biab-internet-corpus_990.jams,I Can't Believe That You're In Love With Me_id_04427_wdick.MGU,I Can't Believe You're In Love With Me w/intro,,../../partitions/biab-internet-corpus/raw/I Can't Believe That You're In Love With Me_id_04427_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_990.jams
biab-internet-corpus_991.jams,China Boy_id_08358_allanah.MG1,China boy (med mel.),,../../partitions/biab-internet-corpus/raw/China Boy_id_08358_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_991.jams
biab-internet-corpus_992.jams,Pete's Blues_id_02078_community.Mgu,Pete's Blues,,../../partitions/biab-internet-corpus/raw/Pete's Blues_id_02078_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_992.jams
biab-internet-corpus_993.jams,Moonlight In Vermont_id_04921_wdick.MGU,Moonlight In Vermont  ,,../../partitions/biab-internet-corpus/raw/Moonlight In Vermont_id_04921_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_993.jams
biab-internet-corpus_994.jams,They All Laughed_id_02723_community.Mgu,They All Laughed - George Gershwin & Ira Gershwin,,../../partitions/biab-internet-corpus/raw/They All Laughed_id_02723_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_994.jams
biab-internet-corpus_995.jams,Joe Turner Blues_id_10671_allanah.MGU,Joe Turner Blues by W.C.Handy 1945,,../../partitions/biab-internet-corpus/raw/Joe Turner Blues_id_10671_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_995.jams
biab-internet-corpus_996.jams,Dancing On The Ceiling_id_08685_allanah.MGU,DANCING ON THE CEILING,,../../partitions/biab-internet-corpus/raw/Dancing On The Ceiling_id_08685_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_996.jams
biab-internet-corpus_997.jams,I Cried For You_id_10064_allanah.MGU,I CRIED FOR YOU,,../../partitions/biab-internet-corpus/raw/I Cried For You_id_10064_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_997.jams
biab-internet-corpus_998.jams,So Demure_id_09447_allanah.MGU,So Demure - F_Rok3_4.Sty demo - -,,../../partitions/biab-internet-corpus/raw/So Demure_id_09447_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_998.jams
biab-internet-corpus_999.jams,Ain't Gonna Hobo No More_id_03166_wdick.MGU,Ain't Gonna Hobo No More                          ,,../../partitions/biab-internet-corpus/raw/Ain't Gonna Hobo No More_id_03166_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_999.jams
biab-internet-corpus_1000.jams,While We're Young_id_14091_allanah.MGH,While We're Young *,,../../partitions/biab-internet-corpus/raw/While We're Young_id_14091_allanah.MGH,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1000.jams
biab-internet-corpus_1001.jams,Dominic The Donkey_id_00717_community.Mgu,Dominic The Donkey,,../../partitions/biab-internet-corpus/raw/Dominic The Donkey_id_00717_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1001.jams
biab-internet-corpus_1002.jams,My Old Pat_id_01896_community.Mgu,My Old Pat,,../../partitions/biab-internet-corpus/raw/My Old Pat_id_01896_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1002.jams
biab-internet-corpus_1003.jams,Frost Is All Over_id_04264_wdick.MGU,Frost is All Over,,../../partitions/biab-internet-corpus/raw/Frost Is All Over_id_04264_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1003.jams
biab-internet-corpus_1004.jams,Beer Barrel Polka_id_07583_allanah.MG5,Beer Barrel Polka                                 ,,../../partitions/biab-internet-corpus/raw/Beer Barrel Polka_id_07583_allanah.MG5,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1004.jams
biab-internet-corpus_1005.jams,"Preacher, The_id_05192_wdick.MGU",The Preacher (Horace Silver),,"../../partitions/biab-internet-corpus/raw/Preacher, The_id_05192_wdick.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1005.jams
biab-internet-corpus_1006.jams,All Of Me_id_00116_community.Mgu,All Of Me,,../../partitions/biab-internet-corpus/raw/All Of Me_id_00116_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1006.jams
biab-internet-corpus_1007.jams,Nu Er Jeg Blevet Hofmandsfrue_id_04418_wdick.MGU,Nu er jeg blevet hofmandsfrue,,../../partitions/biab-internet-corpus/raw/Nu Er Jeg Blevet Hofmandsfrue_id_04418_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1007.jams
biab-internet-corpus_1008.jams,Hard Times_id_01082_community.Mgu,Hard Times,,../../partitions/biab-internet-corpus/raw/Hard Times_id_01082_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1008.jams
biab-internet-corpus_1009.jams,Edelweiss_id_09026_allanah.MG8,Edelweiss,,../../partitions/biab-internet-corpus/raw/Edelweiss_id_09026_allanah.MG8,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1009.jams
biab-internet-corpus_1010.jams,Sometimes When We Touch_id_02338_community.MGU,Sometimes When We Touch,,../../partitions/biab-internet-corpus/raw/Sometimes When We Touch_id_02338_community.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1010.jams
biab-internet-corpus_1011.jams,Reel Scot_id_12415_allanah.MGU,REEL SCOT [omit Pno]                              ,,../../partitions/biab-internet-corpus/raw/Reel Scot_id_12415_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1011.jams
biab-internet-corpus_1012.jams,Sidan 136 Jordgubbar Och Smultron_id_12799_allanah.MGU,Sidan 136 Jordgubbar och smultron,,../../partitions/biab-internet-corpus/raw/Sidan 136 Jordgubbar Och Smultron_id_12799_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1012.jams
biab-internet-corpus_1013.jams,Someof_id_02330_community.Mgu,Someof,,../../partitions/biab-internet-corpus/raw/Someof_id_02330_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1013.jams
biab-internet-corpus_1014.jams,God Bless The Child_id_09559_allanah.MG1,GOD BLESS THE CHILD                               ,,../../partitions/biab-internet-corpus/raw/God Bless The Child_id_09559_allanah.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1014.jams
biab-internet-corpus_1015.jams,Late Flight_id_12121_allanah.MGU,Late Flight - Pastorus.sty demo - -,,../../partitions/biab-internet-corpus/raw/Late Flight_id_12121_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1015.jams
biab-internet-corpus_1016.jams,Indiana_id_01430_community.MGX,Indiana & Sweet Georgia Brown & Bill Bailey,,../../partitions/biab-internet-corpus/raw/Indiana_id_01430_community.MGX,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1016.jams
biab-internet-corpus_1017.jams,Beare Island_id_00262_community.Mgu,Beare Island,,../../partitions/biab-internet-corpus/raw/Beare Island_id_00262_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1017.jams
biab-internet-corpus_1018.jams,Nica's Dream_id_05018_wdick.MGU,Nica's Dream,,../../partitions/biab-internet-corpus/raw/Nica's Dream_id_05018_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1018.jams
biab-internet-corpus_1019.jams,Ain't That A Grand And Glorious Feeling_id_00085_community.Mgu,Ain't That A Grand And Glorious Feeling,,../../partitions/biab-internet-corpus/raw/Ain't That A Grand And Glorious Feeling_id_00085_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1019.jams
biab-internet-corpus_1020.jams,Shine_id_02249_community.Mgu,Shine,,../../partitions/biab-internet-corpus/raw/Shine_id_02249_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1020.jams
biab-internet-corpus_1021.jams,Those Were The Days_id_05574_wdick.MGU,Those Were The Days/M4T4,,../../partitions/biab-internet-corpus/raw/Those Were The Days_id_05574_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1021.jams
biab-internet-corpus_1022.jams,Angel's Jam_id_07343_allanah.MGU,aug0296  (Angel's Jam),,../../partitions/biab-internet-corpus/raw/Angel's Jam_id_07343_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1022.jams
biab-internet-corpus_1023.jams,Dec2596s_id_08749_allanah.MGU,dec2596s*,,../../partitions/biab-internet-corpus/raw/Dec2596s_id_08749_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1023.jams
biab-internet-corpus_1024.jams,L-O-V-E_id_01584_community.MGX,L-O-V-E - Bert Kaempfert & M. Gabler,,../../partitions/biab-internet-corpus/raw/L-O-V-E_id_01584_community.MGX,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1024.jams
biab-internet-corpus_1025.jams,Autumn Waltz_id_07376_allanah.MG8,Autumn Waltz (Waltz Book),,../../partitions/biab-internet-corpus/raw/Autumn Waltz_id_07376_allanah.MG8,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1025.jams
biab-internet-corpus_1026.jams,Younger Than I_id_14348_allanah.MGU,YOUNGER THAN I     [omit pno]          ,,../../partitions/biab-internet-corpus/raw/Younger Than I_id_14348_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1026.jams
biab-internet-corpus_1027.jams,Lazy River_id_04729_wdick.MGU,Lazy River,,../../partitions/biab-internet-corpus/raw/Lazy River_id_04729_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1027.jams
biab-internet-corpus_1028.jams,Them There Eyes_id_05553_wdick.MG1,Them There Eyes (Intro 4 bars),,../../partitions/biab-internet-corpus/raw/Them There Eyes_id_05553_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1028.jams
biab-internet-corpus_1029.jams,Gone With The Wind_id_04310_wdick.MG1,Gone With The Wind,,../../partitions/biab-internet-corpus/raw/Gone With The Wind_id_04310_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1029.jams
biab-internet-corpus_1030.jams,For Once In My Life_id_04220_wdick.MGU,For Once In My Life ,,../../partitions/biab-internet-corpus/raw/For Once In My Life_id_04220_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1030.jams
biab-internet-corpus_1031.jams,Honey Bee_id_08592_allanah.MGU,Honey Bee - Celtic2.sty demo - -   ,,../../partitions/biab-internet-corpus/raw/Honey Bee_id_08592_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1031.jams
biab-internet-corpus_1032.jams,Trying To Reason With Hurricane Season_id_02799_community.Mg9,Trying to Reason with Hurricane Season,,../../partitions/biab-internet-corpus/raw/Trying To Reason With Hurricane Season_id_02799_community.Mg9,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1032.jams
biab-internet-corpus_1033.jams,That Old Feeling_id_06664_midicons.MGU,That old feeling,,../../partitions/biab-internet-corpus/raw/That Old Feeling_id_06664_midicons.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1033.jams
biab-internet-corpus_1034.jams,Pop Ballad For You_id_12250_allanah.MGU,Pop Ballad For You  (zzpopbal.sty demo) w/solo,,../../partitions/biab-internet-corpus/raw/Pop Ballad For You_id_12250_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1034.jams
biab-internet-corpus_1035.jams,My Melancholy Baby_id_04955_wdick.MGU,My Melancholy Baby   w/verse,,../../partitions/biab-internet-corpus/raw/My Melancholy Baby_id_04955_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1035.jams
biab-internet-corpus_1036.jams,Any Old Iron_id_00171_community.Mgu,"Any Old Iron - Collins, Sheppard & Terry",,../../partitions/biab-internet-corpus/raw/Any Old Iron_id_00171_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1036.jams
biab-internet-corpus_1037.jams,Concert_id_00584_community.Mgu,Concert - Bud Powell,,../../partitions/biab-internet-corpus/raw/Concert_id_00584_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1037.jams
